species	region	tot.records
Lessingia_arachnoidea	0	22
Lessingia_glandulifera	0.00170648464163823	586
Olearia_argophylla	0	1030
Chiliotrichum_diffusum	0	107
Pteronia_incana	0	29
Conyza_pyrrhopappa	0.666666666666667	3
Psiadia_punctulata	0.590909090909091	88
Calotis_dentex	0.00196078431372549	510
Minuria_integerrima	0.114511352418559	1013
Baccharis_dracunculifolia	0.967796610169491	590
Myriactis_humilis	1	130
Aster_pekinensis	0	1
Aster_indamellus	0	148
Diplostephium_rupestre	1	74
Laennecia_sophiifolia	0.68452380952381	336
Myriactis_panamensis	1	3
Doellingeria_umbellata	0	399
Chrysothamnus_viscidiflorus	0.000934579439252336	1070
Sericocarpus_tortifolius	0	55
Tracyina_rostrata	0	15
Pentachaeta_aurea	0	223
Boltonia_asteroides	0	46
Chaetopappa_bellioides	0.3	190
Monoptilon_bellioides	0	721
Euthamia_graminifolia	0.00157977883096367	633
Dichaetophora_campestris	0.157894736842105	19
Astranthium_integrifolium	0.380952380952381	42
Townsendia_florifer	0	117
Hysterionica_jasionoides	0.288888888888889	45
Blumea_aromatica	0.132958801498127	534
Erigeron_wislizeni	0.784313725490196	51
Erigeron_rhizomatus	0	3
Chrysopsis_gossypina	0.0108695652173913	92
Geissolepis_suaedifolia	1	1
Erigeron_formosissimus	0	125
Erigeron_speciosus	0	392
Erigeron_kachinensis	0	9
Erigeron_caespitosus	0	156
Conyza_laevigata	0.970149253731343	67
Erigeron_leptorhizon	0.133333333333333	15
Conyza_ramosissima	0	161
Erigeron_religiosus	0	11
Erigeron_karvinskianus	0.307761732851986	2216
Erigeron_tenuis	0.0526315789473684	38
Erigeron_acer	0	17
Erigeron_leiomerus	0	49
Erigeron_grandiflorus	0.00961538461538462	104
Erigeron_borealis	0	4369
Erigeron_glabellus	0	295
Erigeron_glaucus	0	336
Erigeron_pinnatisectus	0	88
Erigeron_tracyi	0	1
Erigeron_flettii	0	6
Erigeron_monticolus	0	215
Erigeron_lonchophyllus	0	308
Erigeron_argentatus	0	31
Erigeron_utahensis	0	26
Neja_filiformis	0.857142857142857	21
Leptostelma_maximum	1	76
Erigeron_primulifolium	0.625	72
Apopyros_warmingii	1	10
Erigeron_floribundus	0.291666666666667	288
Erigeron_fernandezius	0	7
Erigeron_rosulatus	0.904761904761905	21
Erigeron_fraternus	0.949367088607595	79
Erigeron_galeottii	0.963133640552995	217
Erigeron_coronarius	0.802816901408451	71
Aphanostephus_skirrhobasis	0.285714285714286	21
Erigeron_bellioides	0.894736842105263	19
Erigeron_veracruzensis	0.701754385964912	57
Erigeron_dryophyllus	0.75	72
Erigeron_quercifolius	0.0506329113924051	79
Erigeron_pygmaeus	0	234
Erigeron_scoparioides	1	4
Aster_arenarioides	0	2
Erigeron_tweedyi	0	1
Erigeron_pumilus	0	422
Erigeron_aphanactis	0	218
Erigeron_foliosus	0	382
Erigeron_inornatus	0	311
Pentanema_indicum	0.798816568047337	338
Erigeron_barbellulatus	0	89
Erigeron_compositus	0	880
Erigeron_vagus	0	69
Erigeron_aliceae	0	106
Erigeron_podophyllus	1	12
Erigeron_eruptens	1	3
Erigeron_neomexicanus	0.883720930232558	43
Erigeron_lepidopodus	0.846153846153846	13
Olearia_pannosa	0	472
Camptacra_gracilis	0.97196261682243	107
Minuria_macrorhiza	0.982300884955752	226
Peripleura_bicolor	1	5
Peripleura_diffusa	1	19
Vittadinia_obovata	0.376923076923077	130
Peripleura_sericea	1	5
Vittadinia_alinae	1	28
Tetramolopium_consanguineum	1	1
Tetramolopium_lepidotum	1	1
Vittadinia_macra	1	22
Tetramolopium_pumilum	1	7
Tetramolopium_remyi	1	1
Tetramolopium_vagans	0	6
Vittadinia_blackii	0	572
Vittadinia_cervicularis	0	1506
Vittadinia_condyloides	0	202
Vittadinia_dissecta	0.0246965257429887	2389
Vittadinia_humerata	0	42
Vittadinia_megacephala	0	494
Vittadinia_pterochaeta	0.0634920634920635	882
Vittadinia_pustulata	0.137931034482759	522
Isocoma_acradenia	0	480
Pyrrocoma_apargioides	0	279
Pyrrocoma_lanceolata	0	127
Croptilon_divaricatum	0.0266666666666667	75
Haplopappus_foliosus	0	7
Haplopappus_macrocephalus	0	8
Noticastrum_marginatum	0.896774193548387	155
Haplopappus_glutinosus	0	19
Hazardia_detonsa	0	28
Hazardia_squarrosa	0.00156494522691706	639
Hazardia_whitneyi	0	217
Benitoa_occidentalis	0	50
Lessingia_germanorum	0	37
Lessingia_pectinata	0	89
Lessingia_hololeuca	0	78
Lessingia_leptoclada	0	190
Lessingia_micradenia	0	48
Lessingia_nana	0	32
Lessingia_nemaclada	0	208
Lessingia_ramulosa	0	100
Lessingia_tenuis	0	89
Lessingia_virgata	0	49
Grindelia_havardii	1	1
Grindelia_hirsutula	0	1817
Grindelia_oxylepis	0.237623762376238	101
Grindelia_inuloides	0.752136752136752	234
Grindelia_integrifolia	0	37
Grindelia_arizonica	0.0769230769230769	13
Grindelia_squarrosa	0.00376647834274953	531
Grindelia_lanceolata	0.0145985401459854	137
Grindelia_subalpina	0	56
Grindelia_decumbens	0	9
Grindelia_robinsonii	0.571428571428571	7
Grindelia_scabra	0	4
Grindelia_greenmanii	0.9125	80
Grindelia_pusilla	0	2
Grindelia_anethifolia	0	22
Grindelia_boliviana	0.692307692307692	13
Grindelia_covasii	0	3
Grindelia_brachystephana	0.224137931034483	58
Haplopappus_prunelloides	0	1
Grindelia_pygmaea	0	1
Grindelia_orientalis	0.666666666666667	3
Grindelia_buphthalmoides	0.285714285714286	7
Grindelia_tarapacana	0.7	10
Grindelia_globularifolia	0.666666666666667	3
Haplopappus_pulchellus	0	1
Grindelia_chiloensis	0.0185185185185185	54
Grindelia_patagonica	0	5
Grindelia_scorzonerifolia	0.382352941176471	34
Haplopappus_undulatus	0	1
Haplopappus_uncinatus	0	6
Haplopappus_multifolius	0	2
Haplopappus_anthylloides	0	6
Haplopappus_velutinus	0	13
Pyrrocoma_racemosa	0	197
Machaeranthera_tagetina	0.302325581395349	43
Isocoma_menziesii	0.0109289617486339	1098
Grindelia_adenodonta	0	3
Grindelia_fraxinipratensis	0	6
Grindelia_oolepis	0.5	2
Grindelia_grandiflora	0.361111111111111	36
Xanthisma_spinulosum	0.0946441672780631	1363
Grindelia_coronensis	0	1
Grindelia_mendocina	0	2
Aylacophora_deserticola	0	8
Chiliophyllum_densifolium	0	6
Chiliotrichiopsis_ledifolia	0.333333333333333	6
Paleaepappus_patagonicus	0	10
Nardophyllum_lanatum	0.0833333333333333	12
Llerasia_rufescens	1	3
Llerasia_soratensis	1	5
Llerasia_ledifolia	1	5
Ocyroë armata (Wedd.) Bonif.	0.555555555555556	18
Diplostephium_cinereum	1	4
Olearia_canescens	0.414634146341463	164
Erigeron_clokeyi	0	122
Solidago_multiradiata	0	959
Solidago_petiolaris	0	5
Solidago_hispida	0	168
Solidago_bicolor	0	306
Solidago_speciosa	0.00340136054421769	294
Solidago_caesia	0	548
Solidago_patula	0	124
Solidago_missouriensis	0	704
Solidago_sempervirens	0.139705882352941	272
Solidago_rugosa	0.00175131348511384	571
Solidago_ulmifolia	0	385
Solidago_canadensis	0.00376446346489142	25236
Solidago_velutina	0.0489604292421194	1491
Solidago_ohioensis	0	53
Solidago_ptarmicoides	0.00746268656716418	134
Solidago_riddellii	0	97
Solidago_rigida	0	591
Solidago_houghtonii	0	9
Chrysopsis_villosa	0.0171149144254279	409
Ericameria_nauseosa	0.00406955234924158	2703
Aster_yomena	0.00714285714285714	140
Egletes_viscosa	0.720338983050847	236
Symphyotrichum_falcatum	0.0315533980582524	412
Bellium_nivale	0	10
Bellium_artrutxense	0	21
Erigeron_morrisonensis	1	71
Aster_indicus	0.956521739130435	23
Symphyotrichum_urophyllum	0	85
Symphyotrichum_firmum	0	20
Symphyotrichum_boreale	0	130
Symphyotrichum_anomalum	0	88
Symphyotrichum_anticostense	0	18
Symphyotrichum_dumosum	0.0513833992094862	253
Symphyotrichum_welshii	0	2
Symphyotrichum_ciliatum	0	115
Symphyotrichum_shortii	0.0212765957446809	47
Symphyotrichum_parviceps	0	78
Symphyotrichum_spathulatum	0	962
Symphyotrichum_elliottii	0.21875	32
Symphyotrichum_frondosum	0	193
Symphyotrichum_laurentianum	0	5
Symphyotrichum_plumosum	0	5
Symphyotrichum_porteri	0.0106382978723404	94
Symphyotrichum_racemosum	0.00740740740740741	135
Symphyotrichum_tradescantii	0.0120481927710843	83
Symphyotrichum_cordifolium	0.00218340611353712	458
Eurybia_divaricata	0.0078125	384
Solidago_flexicaulis	0	428
Solidago_gigantea	0.00158982511923688	8806
Solidago_juncea	0	377
Solidago_simplex	0.0868544600938967	426
Pentachaeta_lyonii	0	24
Celmisia_gracilenta	0	1201
Pityopsis_falcata	0	20
Pityopsis_pinifolia	0	5
Pityopsis_ruthii	0	1
Pityopsis_flexuosa	0	2
Pityopsis_aspera	0	6
Pityopsis_graminifolia	0.229437229437229	231
Chrysopsis_mariana	0	155
Heterotheca_subaxillaris	0.065989847715736	197
Conyza_aegyptiaca	0.92	50
Conyza_ageratoides	1	9
Conyza_attenuata	0.666666666666667	9
Conyza_limosa	1	18
Conyza_pinnata	0.0714285714285714	14
Conyza_stricta	0.75	12
Conyza_subscaposa	1	39
Conyza_tigrensis	1	27
Felicia_aculeata	0	6
Felicia_amelloides	0.0909090909090909	11
Felicia_amoena	0	11
Felicia_australis	0.0769230769230769	13
Felicia_bellidioides	0	6
Felicia_bergeriana	0	9
Felicia_brevifolia	0	13
Felicia_cymbalarioides	0	5
Felicia_dubia	0	13
Felicia_erigeroides	0.285714285714286	14
Felicia_fascicularis	0.107142857142857	28
Felicia_heterophylla	0	9
Felicia_linifolia	0	3
Felicia_macrorrhiza	0	9
Felicia_merxmuelleri	0.0625	16
Felicia_microsperma	0	7
Felicia_nordenstamii	0	3
Felicia_puberula	0	4
Felicia_rogersii	0	7
Felicia_tenella	0	8
Felicia_tenera	0	5
Felicia_tsitsikamae	0	1
Felicia_venusta	0	108
Felicia_whitehillensis	0	4
Isoetopsis_graminifolia	0.00575043128234618	1739
Printzia_polifolia	0	16
Mairia_hirsuta	0	5
Poecilolepis_ficoidea	0.2	5
Polyarrhena_reflexa	0	9
Zyrphelis_microcephala	0	7
Amellus_tridactylus	0	29
Felicia_minima	0	7
Felicia_filifolia	0.0461538461538462	65
Pteronia_glomerata	0	22
Conyza_scabrida	0.0952380952380952	21
Tripolium_pannonicum	0	1975
Callistephus_chinensis	0.0162790697674419	430
Aster_spathulifolius	0	2
Aster_glehnii	0	93
Galatella_hauptii	0	4
Galatella_angustissima	0	3
Galatella_sedifolia	0	10
Heteropappus_biennis	0	2
Aster_alpinus	0	119
Galatella_tatarica	0	1
Aster_maackii	0	5
Chrysothamnus_stylosus	0	5
Brachyscome_humilis	0	3
Celmisia_mackaui	0	7
Olearia_cheesemanii	0	16
Pleurophyllum_speciosum	0	5
Vittadinia_australis	0	200
Celmisia_adamsii	0	13
Celmisia_armstrongii	0	280
Celmisia_densiflora	0	137
Celmisia_semicordata	0	152
Celmisia_similis	0	54
Lagenophora_montana	0	117
Lagenophora_pumila	0	194
Lagenophora_strangulata	0	722
Lagenophora_cuneata	0	136
Erigeron_jamaicensis	0.928571428571429	14
Erigeron_fasciculatus	0	12
Eurybia_merita	0	35
Eurybia_jonesiae	0	1
Eurybia_surculosa	0	8
Eurybia_chlorolepis	0	5
Eurybia_paludosa	0.0666666666666667	15
Eurybia_schreberi	0	99
Damnamenia_vernicosa	0	9
Olearia_lyallii	0	3
Olearia_oporina	0	15
Olearia_semidentata	0	6
Acamptopappus_sphaerocephalus	0	472
Aphanostephus_ramosissimus	0.366412213740458	524
Astranthium_xylopodum	1	3
Baccharis_halimifolia	0.0631120783460283	919
Baccharis_vanessae	0	31
Bellis_pusilla	0	2
Diplostephium_floribundum	1	117
Erigeron_atticus	0	154
Erigeron_canadensis	0.0163164825098758	34934
Aster_breweri	0.00278551532033426	359
Gutierrezia_californica	0	538
Gutierrezia_wrightii	0.885057471264368	87
Heterotheca_grandiflora	0.0136518771331058	879
Chrysopsis_oregona	0	46
Heterotheca_sessiliflora	0.00240384615384615	416
Ionactis_alpina	0	75
Laennecia_coulteri	0.0858085808580858	303
Pembertonia_latisquamea	0	65
Psilactis_asteroides	0.532846715328467	137
Rigiopappus_leptocladus	0	454
Sericocarpus_oregonensis	0	141
Symphyotrichum_laeve	0.0249307479224377	722
Symphyotrichum_lanceolatum	0.00275178866263071	1817
Townsendia_formosa	0	2
Xylorhiza_tortifolia	0	790
Olearia_erubescens	0	1073
Olearia_heterocarpa	0	41
Olearia_montana	0	12
Olearia_quercifolia	0	67
Olearia_rugosa	0	12
Olearia_brevipedunculata	0	81
Olearia_stenophylla	0	20
Olearia_viscidula	0	1495
Olearia_gravis	0.0256410256410256	78
Olearia_asterotricha	0	64
Olearia_frostii	0	39
Olearia_algida	0	213
Erigeron_sumatrensis	0.182333226939036	12532
Olearia_pimeleoides	0.00341038272072755	2639
Calotis_hispidula	0.0132697491188057	4823
Calotis_squamigera	0.593220338983051	59
Calotis_inermis	0	77
Calotis_xanthosioidea	0.711864406779661	59
Calotis_cuneata	0.251724137931034	290
Calotis_scabiosifolia	0.00935251798561151	1390
Calotis_scapigera	0.0235294117647059	595
Calotis_anthemoides	0	292
Calotis_latiuscula	0.00589970501474926	678
Calotis_lappulacea	0.026463700234192	4270
Calotis_erinacea	0.00579710144927536	1035
Calotis_cymbacantha	0.00195694716242661	511
Calotis_porphyroglossa	0.0359281437125748	167
Erigeron_thunbergii	0	15
Aster_rugulosus	0	6
Diplostephium_alveolatum	1	61
Diplostephium_anactinotum	1	7
Diplostephium_azureum	0.9	10
Diplostephium_bicolor	1	47
Diplostephium_cayambense	1	7
Diplostephium_colombianum	1	14
Diplostephium_crassifolium	1	2
Diplostephium_foliosissimum	1	8
Diplostephium_glandulosum	1	58
Diplostephium_haenkei	1	39
Diplostephium_heterophyllum	1	9
Diplostephium_inesianum	1	1
Diplostephium_jaramilloi	1	8
Diplostephium_lacunosum	1	5
Diplostephium_ochraceum	1	52
Diplostephium_phylicoides	0.995951417004049	247
Diplostephium_revolutum	1	81
Diplostephium_rhomboidale	1	35
Diplostephium_rosmarinifolium	1	29
Diplostephium_schultzii	1	62
Diplostephium_tenuifolium	1	30
Diplostephium_venezuelense	1	7
Nannoglottis_carpesioides	0.1	10
Nannoglottis_gynura	0	13
Nannoglottis_latisquama	0.142857142857143	7
Nannoglottis_macrocarpa	0	2
Nannoglottis_delavayi	0	4
Erigeron_bonariensis	0.120073327222731	8728
Bellis_annua	0	1413
Gutierrezia_dracunculoides	0.0105263157894737	285
Bigelowia_nudata	0.0153846153846154	65
Bigelowia_nuttallii	0.12	25
Chaetopappa_ericoides	0.145234493192133	661
Chrysoma_pauciflosculosa	0	15
Ericameria_cooperi	0	552
Ericameria_cuneata	0	588
Erigeron_procumbens	0.833333333333333	24
Erigeron_subtrinervis	0	108
Euthamia_leptocephala	0.188405797101449	69
Euthamia_caroliniana	0	61
Gutierrezia_sarothrae	0.014336917562724	1116
Gutierrezia_texana	0.396039603960396	202
Ionactis_linariifolia	0	127
Solidago_fistulosa	0.04	75
Thurovia_triflora	0.5	2
Xylothamia_diffusa	0.182926829268293	82
Xylothamia_johnstonii	0.25	4
Neonesomia_palmeri	0.538461538461538	13
Xylothamia_parrasana	0.2	5
Xylothamia_pseudobaccharis	0.176470588235294	17
Xylothamia_purpusii	0	9
Xylothamia_riskindii	0.8	20
Gundlachia_triantha	0	68
Xylothamia_truncata	0	1
Bellium_crassifolium	0	3
Bellis_azorica	0	1
Bellis_bernardii	0	6
Bellis_caerulescens	0	3
Bellis_rotundifolia	0	24
Bellis_sylvestris	0.00144300144300144	1386
Bellis_perennis	0.000423753579987141	68436
Nolletia_chrysocomoides	0	12
Vittadinia_gracilis	0	3370
Bellis_microcephala	0	115
Olearia_astroloba	0	7
Calotis_cuneifolia	0.0310728056248582	4409
Olearia_tomentosa	0	431
Olearia_lasiophylla	0	20
Olearia_nernstii	0	153
Achnophora_tatei	0	32
Brachyscome_multifida	0.0300970873786408	1030
Olearia_arguta	1	108
Olearia_ballii	1	2
Olearia_calcarea	0	94
Olearia_magniflora	0	423
Olearia_ciliata	0	74
Olearia_cordata	0	89
Olearia_passerinoides	0	305
Olearia_ramosissima	0.0131004366812227	229
Olearia_teretifolia	0	294
Olearia_ferresii	0	292
Olearia_rudis	0.00226757369614512	441
Olearia_stuartii	0	377
Olearia_flocktoniae	0	339
Olearia_floribunda	0	666
Olearia_glandulosa	0	251
Olearia_picridifolia	0	181
Remya_mauiensis	1	1
Olearia_ledifolia	0	102
Olearia_albida	0	75
Olearia_nummulariifolia	0	669
Olearia_paniculata	0	352
Olearia_furfuracea	0	307
Olearia_arborescens	0	59
Olearia_rani	0	2723
Olearia_virgata	0	161
Pachystegia_insignis	0	70
Pleurophyllum_criniferum	0	2
Pleurophyllum_hookeri	0	19
Celmisia_asteliifolia	0	112
Celmisia_tomentella	0	138
Olearia_rosmarinifolia	0.0140845070422535	71
Olearia_megalophylla	0	455
Olearia_myrsinoides	0	315
Olearia_oppositifolia	0	173
Olearia_chrysophylla	0	57
Olearia_covenyi	0	91
Erigeron_longipes	0.782051282051282	390
Erigeron_bellidiastroides	1	4
Erigeron_dissectus	1	1
Erigeron_cuneifolius	0.947368421052632	19
Erigeron_ecuadoriensis	1	47
Erigeron_stanfordii	1	2
Erigeron_thrincioides	1	3
Erigeron_socorrensis	1	13
Psilactis_brevilingulata	0.552631578947368	38
Psilactis_odysseus	0.666666666666667	9
Symphyotrichum_subspicatum	0.00134952766531714	741
Herrickia_kingii	0	13
Xanthisma_grindelioides	0	91
Artemisia_carnifolia	0.3125	16
Achillea_seidlii	0	249
Achillea_millefolium	0.000755348685284991	48984
Achillea_distans	0	16
Achillea_schmakovii	0	1
Achillea_styriaca	0	1
Aspilia_silphioides	0	145
Achillea_collina	0	518
Aspilia_subscandens	0	38
Achillea_aspleniifolia	0	2
Achillea_wilsoniana	0.354166666666667	48
Achillea_asiatica	0	15
Achillea_virescens	0	5
Achillea_nobilis	0	75
Achillea_absinthoides	0	1
Achillea_ageratum	0	858
Achillea_clypeolata	0	15
Achillea_arabica	0	94
Achillea_filipendulina	0	369
Achillea_grandifolia	0	7
Achillea_holosericea	0	16
Achillea_abrotanoides	0	5
Achillea_atrata	0	189
Achillea_clusiana	0	45
Achillea_clavennae	0	88
Achillea_fraasii	0	8
Achillea_erba-rota	0	1
Achillea_multifida	0	7
Achillea_oxyloba	0	27
Achillea_pseudopectinata	0	3
Achillea_acuminata	0	4
Achillea_chamaemelifolia	0	83
Achillea_impatiens	0.25	4
Achillea_ptarmica	0	40836
Achillea_ptarmicifolia	0	1
Achillea_biserrata	0	8
Achillea_salicifolia	0	63
Aspilia_floribunda	0	13
Achillea_santolinoides	0	2
Achillea_teretifolia	0	3
Achillea_fragrantissima	0	53
Otanthus_maritimus	0	206
Anacyclus_clavatus	0	1797
Santolina_africana	0	14
Brocchia_cinerea	0.153846153846154	13
Aaronsohnia_pubescens	0	53
Tanacetum_macrophyllum	0	49
Tanacetum_millefolium	0	6
Artemisia_anomala	0.863636363636364	88
Soliva_anthemifolia	0.293706293706294	143
Achillea_maritima	0	180
Leptinella_nana	0	6
Artemisia_monosperma	0	195
Argyranthemum_callichrysum	0	30
Osmitopsis_asteriscoides	0	4
Artemisia_insipida	0	8
Anacyclus_pyrethrum	0	14
Tanacetum_aureum	0	18
Tanacetum_parthenium	0.030981256890849	9070
Tanacetum_coccineum	0.0120481927710843	83
Leptinella_albida	0	11
Leptinella_altilitoralis	1	1
Leptinella_atrata	0	57
Leptinella_conjuncta	0	11
Leptinella_dendyi	0	45
Leptinella_dioica	0	180
Leptinella_dispersa	0	22
Leptinella_drummondii	0	11
Leptinella_filicula	0	479
Leptinella_filiformis	0	4
Leptinella_goyenii	0	51
Leptinella_intermedia	0	2
Leptinella_lanata	0	2
Leptinella_longipes	0	238
Leptinella_minor	0	15
Leptinella_pectinata	0	255
Leptinella_plumosa	0	2
Leptinella_potentillina	0	5
Leptinella_pusilla	0	227
Leptinella_pyrethrifolia	0	204
Leptinella_reptans	0	146
Leptinella_rotundata	0	13
Leptinella_scariosa	0	22
Cotula_squalida	0	348
Anacyclus_australis	0.0104873534855028	1621
Leptinella_traillii	0	11
Cotula_abyssinica	1	4
Cotula_mexicana	0.835616438356164	146
Cotula_turbinata	0	96
Soliva_sessilis	0.0662701784197111	1177
Ursinia_paleacea	0	7
Tanacetum_bipinnatum	0	139
Matricaria_chamomilla	0.00635987590486039	19340
Matricaria_discoidea	6.29894807567136e-05	47627
Cota_coelopoda	0	2907
Chamaemelum_nobile	0.00540540540540541	185
Eclipta_prostrata	0.00497512437810945	804
Cota_altissima	0	347
Anthemis_auriculata	0	18
Cota_austriaca	0	50
Anthemis_cuneata	0	1
Cota_triumfettii	0	20
Anthemis_hydruntina	0	1
Cota_segetalis	0	7
Cota_wiedemanniana	0	1
Anthemis_anthemiformis	0	2
Cota_melanoloma	0	7
Cota_tinctoria	0.000311526479750779	3210
Anthemis_tricolor	0	18
Tanacetum_tenuisectum	0	2
Tanacetum_kotschyi	0	7
Tanacetum_budjnurdense	0	1
Tanacetum_canescens	0	4
Tanacetum_paradoxum	0	2
Tanacetum_abrotanifolium	0	7
Tanacetum_argenteum	0	8
Tanacetum_armenum	0	8
Tanacetum_aucherianum	0	2
Tanacetum_balsamita	0	260
Tanacetum_bamianicum	0	2
Tanacetum_cinerariifolium	0.133333333333333	105
Tanacetum_dumosum	0	7
Tanacetum_germanicopolitanum	0	2
Spathipappus_griffithii	0	63
Tanacetum_haradjanii	0	1
Tanacetum_nitens	0	1
Tanacetum_paleaceum	0	1
Tanacetum_parthenifolium	0.192307692307692	26
Tanacetum_pinnatum	0	7
Tanacetum_polycephalum	0	26
Tanacetum_punctatum	0	3
Tanacetum_salsugineum	0	1
Tanacetum_sonbolii	0	1
Tanacetum_turcomanicum	0	1
Tanacetum_zahlbruckneri	0	2
Xylanthemum_paghmanense	0	1
Xylanthemum_pamiricum	0	17
Achillea_formosa	0	3
Achillea_membranacea	0	4
Achillea_vermicularis	0	13
Achillea_latiloba	0	1
Tripleurospermum_maritimum	0	11034
Ajania_breviloba	0	5
Chrysanthemum_fastigiatum	0	2
Ajania_fruticulosa	0	90
Ajania_khartensis	0	20
Dendranthema_myrianthum	0.142857142857143	14
Ajania_nematoloba	0	1
Ajania_potaninii	0.0769230769230769	13
Chrysanthemum_przewalskii	0	7
Ajania_remotipinna	0	2
Ajania_salicifolia	0	11
Ajania_variifolia	0	8
Arctanthemum_arcticum	0	36
Argyranthemum_frutescens	0.0526315789473684	323
Artemisia_alba	0.046875	64
Artemisia_sericea	0	1
Brachanthemum_pulvinatum	0	1
Dendranthema_occidentali-japonense	0	8
Dendranthema_ornatum	0	2
Leucanthemum_vulgare	0.00234485947356254	30279
Nipponanthemum_nipponicum	0	5
Opisthopappus_taihangensis	0	1
Pyrethrum_tatsienense	0	26
Tanacetum_ptarmiciflorum	0.0666666666666667	15
Chrysanthemum_vulgare	0.000239498012166499	41754
Marasmodes_defoliata	0	1
Marasmodes_spinosa	0	1
Marasmodes_undulata	0	4
Marasmodes_schlechteri	0	3
Marasmodes_polycephala	0	3
Marasmodes_oligocephala	0	4
Pentzia_peduncularis	0	4
Pentzia_calva	0.0714285714285714	14
Pentzia_lanata	0.125	24
Pentzia_spinescens	0.0666666666666667	15
Pentzia_punctata	0	12
Pentzia_sphaerocephala	0	14
Pentzia_incana	0.00980392156862745	102
Pentzia_globosa	0	27
Pentzia_cooperi	0	11
Pentzia_elegans	0	7
Pentzia_pinnatisecta	0	11
Pentzia_quinquefida	0	13
Pentzia_tortuosa	0	7
Pentzia_argentea	0	7
Pentzia_dentata	0	7
Pentzia_monocephala	0.285714285714286	7
Pentzia_calcarea	0.0740740740740741	27
Foveolina_dichotoma	0	35
Foveolina_tenella	0	8
Myxopappus_hereroensis	0	5
Myxopappus_acutilobus	0	17
Athanasia_rugulosa	0	3
Inulanthera_dregeana	0.3	20
Cotula_bipinnata	0.00164744645799012	607
Artemisiella_stracheyi	0	24
Tanacetopsis_eriobasis	0	19
Adenanthellum_osmitoides	0.25	8
Adenoglossa_decurrens	0	4
Athanasia_pachycephala	0	8
Cymbopappus_adenosolen	0	5
Eriocephalus_africanus	0	8
Eumorphia_sericea	0	11
Gymnopentzia_bifurcata	0	10
Hilliardia_zuurbergensis	0.333333333333333	3
Hippia_pilosa	0	4
Inezia_integrifolia	0.6	5
Inulanthera_leucoclada	0.25	4
Leucoptera_subcarnosa	0	6
Lidbeckia_pectinata	0	8
Thaminophyllum_latifolium	0	2
